"CourseID","Part","Crsdate","StuID","ID","LName","FName","MName","Degree","Title","OrgName","Phone","Phone2","Fax","Email","OrgAdd1","OrgAdd2","OrgCity","OrgState","OrgZip","OrgCountry","Sex","Amind","Asian","Black","White","Pacific","Hispanic","OccClas","ProfC","ProfCSp","FunRC","FunRCSp","ProfN","ProfNSp","FunRN","FunRNSp","WorkSt","WorkZip","Orgtype","Tspecify","CBOFund","CBOCDC","CBOOth","CBAFund","CBACDC","CBAOth","FocSTD","FocHIV","FocWRH","FocGen","FocAdol","FocMH","FocSub","FocEm","FocCor","FocOth","FocSpec","PopGen","PopAdol","PopGLB","PopTran","PopHome","PopCorr","PopPreg","PopSW","PopAA","PopAs","PopNH","PopAIAN","PopHisp","PopImm","PopIDU","PopSub","PopHIV","PopOth","PopSpec","Market","Mspecify"
"CI199001A","1","03/25/2011","PAGA0514","CI199001A03/25/2011PAGA0514","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","62025","17","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","3",""
"CI199001A","1","03/25/2011","CHMA0115","CI199001A03/25/2011CHMA0115","","","","","","","","","","","","","","","","","F","","","","","","","2","","","","","8","","1","","IL","62992","17","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI199001A","1","03/25/2011","MAKE0813","CI199001A03/25/2011MAKE0813","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","4","","","","1","","IL","61520","17","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI3796001A","1","03/31/2011","","CI3796001A03/30/2004","","","","","","","","","","","","","","","","","U","N","N","N","N","N","Y","2","","","","","2","","16","Public Health Nurse","PA","16507","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","STD ","3",""
"CI4881001A","1","03/31/2011","","CI4881001A03/29/2005","","","","","","","","","","","","","","","","","U","N","N","N","N","N","Y","2","","","","","2","","16","Public Health Nurse","PA","16507","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","STD ","3",""
"CI399001A","1","03/31/2011","","CI399001A02/10/2010","","","","","","","","","","","","","","","","","U","N","N","N","N","N","Y","1","3","","16","","","","16","","PA","16507","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","STD ","3",""
"CI399001A","1","03/31/2011","ANLA0827","CI399001A02/10/2010ANLA0827","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","16","","8","","1","","MD","21005","22","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","military","2",""
"CI399001A","1","03/31/2011","JOMC0626","CI399001A02/10/2010JOMC0626","","","","","","","","","","","","","","","","","F","","","","","","","1","5","","1","","","","1","","FL","32602","17","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI399001A","1","03/31/2011","JUWA0626","CI399001A02/10/2010JUWA0626","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","4","","","","1","","IL","62363","17","","","","","","","","N","N","Y","N","Y","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","8",""
"CI399001A","1","03/31/2011","JERY0911","CI399001A05/12/2010JERY0911","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61110","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","","5",""
"CI399001A","1","03/31/2011","HEBU0126","CI399001A05/12/2010HEBU0126","","","","","","","","","","","","","","","","","F","","","","","","","1","2","","1","","","","1","","CT","06401","18","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI399001A","1","03/31/2011","JESU1010","CI399001A05/12/2010JESU1010","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","1","","","","1","","OH","45069","21","","","","","","","","N","N","N","N","N","N","N","N","N","Y","NICU and newborns","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","","3",""
"CI399001A","1","03/31/2011","PHME1004","CI399001A05/12/2010PHME1004","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","2","","1","","8","","1","","AZ","85719","17","","","","","","","","Y"," "," "," "," "," "," "," "," "," ",""," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," "," "," "," ","","5",""
"CI399001A","1","03/31/2011","KAO'0101","CI399001A05/12/2010KAO'0101","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","","","1","","IL","62966","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI399001A","1","03/31/2011","JEBA0803","CI399001A06/09/2010JEBA0803","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","2","5","","2","","10","Public Health","3","","IL","60608","23","","","","","","","","N","Y","N","N","N","N","N","N","Y","N","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","All women","2",""
"CI399001A","1","03/31/2011","ANKO0323","CI399001A06/09/2010ANKO0323","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","","","1","","MI","49442","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","","8",""
"CI399001A","1","03/31/2011","NIZI0531","CI399001A06/09/2010NIZI0531","","","","","","","","","","","","","","","","","F","","","","","","","1","6","","2","","","","1","","OK","73117","22","","","","","","","","N","N","N","N","N","N","N","N","N","Y","public health laboratory","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","5",""
"CI399001A","1","03/31/2011","BALO0205","CI399001A06/09/2010BALO0205","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61832","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","3",""
"CI399001A","1","03/31/2011","HEBU0126","CI399001A06/09/2010HEBU0126","","","","","","","","","","","","","","","","","F","","","","","","","1","2","","1","","","","1","","CT","06401","18","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI399001A","1","03/31/2011","NAVA0913","CI399001A06/09/2010NAVA0913","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","1","","","","1","","MI","48180","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","","3",""
"CI399001A","1","03/31/2011","PAMA1017","CI399001A06/30/2010PAMA1017","","","","","","","","","","","","","","","","","M","","","","","","","1","7","Medical Assistant","11","","","","1","","OH","45219","18","","","","","","","","N","N","N","Y","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","5",""
"CI399001A","1","03/31/2011","DAHA1120","CI399001A06/30/2010DAHA1120","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","3","","","","1","","OH","44702","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI399001A","1","03/31/2011","MECH0106","CI399001A06/30/2010MECH0106","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","","","1","","OH","45238","17","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI399001A","1","03/31/2011","MABO1212","CI399001A06/30/2010MABO1212","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","KY","41042","22","","","","","","","","Y","N","Y","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","5",""
"CI399001A","1","03/31/2011","ANLA0827","CI399001A06/30/2010ANLA0827","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","16","","8","","1","","MD","21005","22","","","","","","","","Y","Y"," "," "," "," "," "," "," "," ",""," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","Y","military","2",""
"CI399001A","1","03/31/2011","JOKU1114","CI399001A06/30/2010JOKU1114","","","","","","","","","","","","","","","","","M","N","N","N","N","N","Y","1","2","","1","","","","1","","CO","80913","24","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Active Duty soldiers","2",""
"CI399001A","1","03/31/2011","PASM0330","CI399001A06/30/2010PASM0330","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","2","5","","2","","3","","14","","OH","44120","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","","5",""
"CI399001A","1","03/31/2011","CASA0422","CI399001A09/08/2010CASA0422","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","5","","1","","8","","1","","DC","20307","22","","","","","","","","N","Y","N","Y","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Military","8",""
"CI399001A","1","03/31/2011","KAO'0101","CI399001A09/08/2010KAO'0101","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","","","1","","IL","62966","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI399001A","1","03/31/2011","DOCR1124","CI399001A09/08/2010DOCR1124","","","","","","","","","","","","","","","","","M","","","","","","","2","","","","","7","","6","","NY","14209","16","","","","","","","","N","N","N","N","N","N","Y","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","","5",""
"CI399001A","1","03/31/2011","BALO0205","CI399001A09/08/2010BALO0205","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61832","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","3",""
"CI399001A","1","03/31/2011","HEBU0126","CI399001A09/08/2010HEBU0126","","","","","","","","","","","","","","","","","F","","","","","","","1","2","","1","","","","1","","CT","06401","18","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI399001A","1","03/31/2011","BALO0205","CI399001A10/13/2010BALO0205","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","16","","","","1","","IL","61832","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","","3",""
"CI399001A","1","03/31/2011","NIZI0531","CI399001A10/13/2010NIZI0531","","","","","","","","","","","","","","","","","F","","","","","","","1","6","","2","","","","1","","OK","73117","22","","","","","","","","N","N","N","N","N","N","N","N","N","Y","public health laboratory","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","5",""
"CI399001A","1","03/31/2011","STHA0903","CI399001A10/13/2010STHA0903","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","4","","8","","8","","1","","OH","47025","22","","","","","","","","Y","N","N","N","N","N","N","N","N","N","","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","3",""
"CI399001A","1","03/31/2011","KAO'0101","CI399001A10/13/2010KAO'0101","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","1","3","","1","","8","","1","","IL","62966","17","","","","","","","","Y","Y"," "," "," "," "," "," "," "," ","","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","","3",""
"CI399001A","1","03/31/2011","","CI399001A11/10/2010","","","","","","","","","","","","","","","","","U","N","N","N","N","N","Y","2","","","","","2","","16","Public Health Nurse","PA","16507","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","STD ","3",""
"CI399001A","1","03/31/2011","JEBA0803","CI399001A11/10/2010JEBA0803","","","","","","","","","","","","","","","","","F","N","N","N","N","N","Y","2","5","","2","","10","Public Health","3","","IL","60608","23","","","","","","","","N","Y","N","N","N","N","N","N","Y","N","","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","All women","2",""
"CI399001A","1","03/31/2011","WICH0602","CI399001A11/10/2010WICH0602","","","","","","","","","","","","","","","","","M","","","","","","","2","","","","","4","","4","","IL","60187","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","","9",""
"CI399001A","1","03/31/2011","HEBU0126","CI399001A11/10/2010HEBU0126","","","","","","","","","","","","","","","","","F","","","","","","","1","2","","1","","","","1","","CT","06401","18","","","","","","","","Y","N","N","N","Y","N","N","N","N","N","","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","2",""
"CI399001A","1","03/31/2011","ALMA1019","CI399001A11/10/2010ALMA1019","","","","","","","","","","","","","","","","","M","","","","","","","2","","","","","4","","3","","NC","28560","17","","","","","","","","Y","Y","N","N","N","N","N","N","N","N","","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","","5",""
"CI399001A","1","03/31/2011","JESU1010","CI399001A11/10/2010JESU1010","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","1","","","","1","","OH","45069","21","","","","","","","","N","N","N","N","N","N","N","N","N","Y","NICU and newborns","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","","3",""
"CI399001A","1","03/31/2011","KESN0914","CI399001A11/10/2010KESN0914","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","18","staff RN","","","1","","OH","45202","18","","","","","","","","N","N","Y","N","N","N","Y","N","N","N","","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","","3",""
"CI399001A","1","03/31/2011","THFA0210","CI399001A11/10/2010THFA0210","","","","","","","","","","","","","","","","","F","","","","","","","1","3","","1","","","","1","","OH","45236","22","","","","","","","","N","N","Y","N","N","N","N","N","N","N","","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","","6",""

